index,job title,salary estimate,job description,rating,company name,location,headquarters,size,founded,type of ownership,industry,sector,revenue,competitors
402.0,"Lead Certified Clinical Laboratory Scientist - Saturday - Tuesday, 8:00pm - 6:30am shift",$110K-$163K (Glassdoor est.),8964ae823a6b18aa847f201efee70ae7c568866a7a36db51cd6e0785a71d7031,4.0,1ff497769237564ca0d96f4d0c542ec0d85a53292a2e99ab8fac00ec6a6f441a,"Madison, WI","Madison, WI",3.0,1995.0,3.0,Health Care Services & Hospitals,Health Care,4.0,-1
403.0,Sr. Data Analyst,$110K-$163K (Glassdoor est.),67ce4930e2477a9145f06637ca3df8d39fad084b106a9f9962b861a4c8345e87,3.6,c8ec18883f5a26badecd5779b02d03534665402f21ec3b82399a6adac4776fbc,"Philadelphia, PA","Phila, PA",4.0,1994.0,2.0,Health Care Services & Hospitals,Health Care,10.0,-1
404.0,Senior Scientist - Toxicologist - Product Integrity (Stewardship),$110K-$163K (Glassdoor est.),b6ccfd1d50bd605e090599b5c143b32cea07148cc58381399228a778e3d252d7,3.3,398d22d7e58e4a0336c2cb5379cb6c7582c3a453b6626d07f6af34b299be8fa6,"Winston-Salem, NC","Winston-Salem, NC",5.0,1875.0,2.0,Consumer Products Manufacturing,Manufacturing,3.0,-1
405.0,Senior Machine Learning Engineer,$110K-$163K (Glassdoor est.),978f4c3569b9bb55ca2b0d2140a6aa186c1c96da355ab97974fc9230915ebe5f,5.0,f68ebff8d696dae161518e4fcf38f74a4fb0bfdc042499dfb61b303db9fb06cc,"Raleigh, NC","Indianapolis, IN",7.0,2016.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
406.0,Product Data Scientist - Ads Data Science,$124K-$198K (Glassdoor est.),267747a18a8e849d0053687af685a94e44602096b02d17abe56065e0b2b88f6e,4.1,5d57ed7ed5701c2056fad68f5022d047a23bf73decb2b9d69ea50e2a47a5e2dd,"San Francisco, CA","San Francisco, CA",3.0,2006.0,3.0,Internet,Information Technology,5.0,"Facebook, Google, Pinterest"
407.0,Data Scientist,$124K-$198K (Glassdoor est.),b9e711fc2fbba7c576107d0d78dc134e06d4c53a2f26027078490adcf1b638f6,3.2,bf994b6106fb89eefb9701c3534c8352c0b474ecbae46926e7cdcd290fcd8072,"San Francisco, CA","San Francisco, CA",3.0,2011.0,2.0,Express Delivery Services,Transportation & Logistics,13.0,"DoorDash, Uber, Grubhub"
408.0,Data Scientist,$124K-$198K (Glassdoor est.),23987edc0854bc5c72c10abd7bd074381f293dce84d6dfd1cc09cc70dbf7cd8b,4.9,b5a35ab0afa02c5c93953778473965ec46c862f886ac84fa08ce45adf30d6f17,"Columbia, MD","Columbia, MD",7.0,2010.0,2.0,Enterprise Software & Network Solutions,Information Technology,2.0,-1
410.0,Data Scientist,$124K-$198K (Glassdoor est.),c3c57dccf05cefb6a31f77c4a22645b625578fe3e22eaed8a812d60714dc5282,3.3,cfd15af217cfe9b8d540b823669e0255f86b8b4f46739465cfb601cdba38155e,"Boston, MA","Boston, MA",4.0,2018.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
412.0,Data Scientist,$124K-$198K (Glassdoor est.),f79cdd63488e22fa37afb9f1be6f24172bba05970aed22ed9a755f57f621f10b,5.0,473751e9013fa6c6377842e7cd17a995b0b4f0ae9411fea17f282ffb0650a9c0,"Sunnyvale, CA","London, United Kingdom",1.0,-1.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
413.0,Data Scientist,$124K-$198K (Glassdoor est.),b5adb6853ee1f506cdc67b5555b3193a6149dc5575ef447e559832315e2e36b9,3.4,e19e1a35f251f49f0d32ed4403a54340ea4ffed8a24796267bc99c79491c0451,"San Ramon, CA","Hilliard, OH",1.0,-1.0,2.0,Advertising & Marketing,Business Services,1.0,-1
414.0,Data Scientist,$124K-$198K (Glassdoor est.),375d2ff64db0e7f738631f4194a4f4ed4edda1622f877244d94a0825fe8cb044,4.1,0be8f34a0c98a0bbbc72d8d0deed71f7e6dba24258826d29fc6cb9313df4a26a,"Washington, DC","Hanover, MD",1.0,-1.0,2.0,Consulting,Business Services,1.0,-1
415.0,Data Scientist,$124K-$198K (Glassdoor est.),419a5b9bb0910415114961e65b1282a8d11ba04f411e1c8479851bd76958439f,5.0,c49a0ddc91c3fbed3299ee21bed71ebe053904a1586df7e78391e99ba5d78998,"Springfield, VA","Arlington, VA",7.0,2014.0,2.0,Aerospace & Defense,Aerospace & Defense,2.0,-1
417.0,Data Scientist,$124K-$198K (Glassdoor est.),de06a294d9e5881ed47dfeb960ba978b41d74effcba17dceb5f2e1a5f8c7a0a5,3.7,378ef075804536e1bf6ef5d00aa6502a0e8dfb3548dbdd27f4220e76fc771d74,"Oxnard, CA","Mc Lean, VA",2.0,1914.0,3.0,Consulting,Business Services,7.0,"Accenture, Deloitte, PwC"
418.0,Data Scientist,$124K-$198K (Glassdoor est.),adac8d040c88608d1b3cc27c287479b8ea5f935454c8a5e5a57508f5ba14b0f5,3.8,5b122722d45704698677ec5b39bc042278478ea14019e7d28ed5c09328d31f10,"Kansas City, MO","Kansas City, MO",5.0,1898.0,2.0,Architectural & Engineering Services,Business Services,0.0,"Bechtel Jacobs, Black & Veatch, HNTB"
419.0,Data Scientist,$124K-$198K (Glassdoor est.),eee64659696eabc6bde5057b009d3ad0ecfd142b6b3250539ddc9357de21e77c,4.8,a3969c42c9647b165bcf3e44b8c7a8172b1b5a07204d793f5e99e82a266d4828,"Jersey City, NJ","Bengaluru, India",4.0,2010.0,2.0,IT Services,Information Technology,1.0,-1
420.0,Data Scientist,$124K-$198K (Glassdoor est.),76accc2822f8c52d756549e357fad36621faa4ec77ca479e5a2d52a76330bac8,3.5,04cd67e57fc0bfd52c2b333d064b86dd52ec422f96a4e6b7c11cccb9e54d4bde,"Manchester, NH","Menlo Park, CA",2.0,1948.0,3.0,Staffing & Outsourcing,Business Services,5.0,"Adecco, Manpower"
421.0,Analytics - Business Assurance Data Analyst,$124K-$198K (Glassdoor est.),fa39d99bf88c1934a2999914a291eb1b96327d425c76bd7851ce041692ed1542,4.6,d5e8f9c3aa2085aca2b6e1118a1305dfb0a43af3a1d8cc154c77645a65b9c989,"Cedar Rapids, IA","Cedar Rapids, IA",6.0,1992.0,2.0,Lending,Finance,4.0,-1
422.0,Data Scientist,$124K-$198K (Glassdoor est.),24060784e950b6ab7753dccd88d42c95062715dc261194735e0776869aed965d,4.5,4c5dc2f56800a2b203aa14bbced611e807220fe0503fe56eb4f6735e87628de6,"Winters, TX","Alpharetta, GA",1.0,-1.0,2.0,Accounting,Accounting & Legal,12.0,-1
423.0,Data Scientist,$124K-$198K (Glassdoor est.),a85f9f94d104602bfa6ab5b5cfc8e23f80de940b034529e90247f5e57db842e1,3.9,61671932920f6390488b367c26bf3a9870abe1a969a5cf09799547033e1439b8,"Ann Arbor, MI","Paris, France",3.0,2005.0,3.0,Internet,Information Technology,5.0,"MediaMath, Conversant, AppNexus"
424.0,Data Scientist,$124K-$198K (Glassdoor est.),fdd647c6e1144d2719bfea17ffe9119beb090024a2bfb2aa642d806a8131af80,3.4,09bcf25ca340172d162f6e89777a6e0493ba9bb0b648744c6cbae4506686b406,"Brooklyn, NY",-1,8.0,-1.0,2.0,-1,-1,13.0,-1
426.0,Data Scientist,$124K-$198K (Glassdoor est.),0e763fc62c459dad382bd81c826f51a04b58d7ef269a5ae9779d097bec7d6069,4.1,e7289e5ca271c4317a69639ef9ad34e1068ffa0ba616ed598ed37caf9bb00342,"McLean, VA","McLean, VA",7.0,2008.0,2.0,Consulting,Business Services,2.0,-1
427.0,Data Scientist,$79K-$133K (Glassdoor est.),861b372461a54d1cfa3aab1eb0443cc6295c4daeff4f05183b63df6e5703952d,3.7,05d1c096f3f9fdfb51e6255b45208d19559bd9bd7763373a7bb4bf82360877d1,"New York, NY","New York, NY",6.0,2012.0,2.0,Internet,Information Technology,13.0,-1
428.0,Senior Data Scientist,$79K-$133K (Glassdoor est.),6c4e5685acfec79e76805ec5f920341fb1a1d67faf8483007b03c52e87d53535,3.5,7ac9a265cf2af8ab3b88104a26b95e4a07d5b88fb39f9d3c075a3c9235b00ba6,"Saint Louis, MO","Saint Louis, MO",4.0,2012.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,-1
429.0,Data Scientist,$79K-$133K (Glassdoor est.),445bd8d4eff29f0f0f8a45869802da89ee333f0be0c0689d1a7b8f68a5bbaf0a,4.6,0ad955b30d9381b9b4a9c62dd8bb0449b7479cc0edb2f6bb9dbb5b387e107151,"Concord, CA","Memphis, TN",7.0,-1.0,2.0,Consulting,Business Services,8.0,-1
432.0,Data Engineer,$79K-$133K (Glassdoor est.),cbc6f83b64a4e49659537d1406da7fee24918c7283fe0114c17c8d7afc738c3c,4.4,2932d886b1dd64f848dc372e35dd30ceb50520f2b06b98ced7b74d25a54a0234,"San Francisco, CA","San Francisco, CA",7.0,2008.0,2.0,Computer Hardware & Software,Information Technology,9.0,-1
433.0,Data Scientist,$79K-$133K (Glassdoor est.),ffa9142cca1210efde504851e946205f546fb9f2b6db5db830627543828276b3,3.6,2bf645ec6080d0c52ffc222b98d09be2727b33bf5d570d701dc5aa44fe390ab2,"Germantown, MD","Germantown, MD",7.0,-1.0,2.0,IT Services,Information Technology,13.0,"Acxiom, Merkle, Epsilon (North Carolina)"
434.0,Data Scientist,$79K-$133K (Glassdoor est.),3f50e59e92ef8b1c221d005c29fbcc3655c3f0703690dff6b0a1f2e54d29fcf7,3.1,c536300453253234f80a16b90edc89971b01bf4d608b87fdb03e3a320965705c,"Omaha, NE","Omaha, NE",2.0,1956.0,3.0,Logistics & Supply Chain,Transportation & Logistics,5.0,-1
435.0,Data Scientist,$79K-$133K (Glassdoor est.),6fbca8ce6879b600062e2fef264fae91eff8bcea59bc20492d10b68c2bfc6985,5.0,9bffa6731f9cdb9e04c863bc317e2f6ba40c80be3277ecba1c8594c214c5f9e0,"McLean, VA","Reston, VA",1.0,-1.0,2.0,-1,-1,1.0,-1
436.0,Data Scientist - Machine Learning,$79K-$133K (Glassdoor est.),d19c2473621b0b47f44555858915795fac1d5a364cfd67d7bd5041f73402b748,5.0,f6bd166cc584c594fe790fca9b94223be73a489a53337f0af30879c9ffaf0fac,"Open Fork, VA","Clifton Park, NY",1.0,2018.0,2.0,Staffing & Outsourcing,Business Services,13.0,-1
439.0,Data Scientist,$79K-$133K (Glassdoor est.),83b83f3383b898887756d72d08392759f5eae16344ac108520550178698d6bd3,3.5,1761ea5b74e58a3c38c1a684f1cf5f92645ce4c3e927b530a92ceb162ca35eca,"San Carlos, CA","San Carlos, CA",4.0,2014.0,2.0,Farm Support Services,Agriculture & Forestry,13.0,-1
441.0,Data Scientist,$79K-$133K (Glassdoor est.),f0a82dcde224b3c391c53c01fb2a3063a2765a2849d65183cd96be31c409ff2e,5.0,738b17e3168c4ec98a1f39b2d72780030b69f17161005a770462c7f31d007ec2,"Ashburn, VA","Ashburn, VA",1.0,-1.0,3.0,-1,-1,13.0,-1
442.0,Data Scientist,$79K-$133K (Glassdoor est.),aa558e4383fb99517627afd70d6a85501579cc26babc0f5a990c5aeee8b69c71,2.7,12092639ba71fe55c6f06edf03f6914a0cfae640e1e7b809919572a93d63886c,"Lombard, IL","Nashville, TN",2.0,2007.0,3.0,IT Services,Information Technology,13.0,-1
443.0,Data Scientist,$79K-$133K (Glassdoor est.),2cc1c37b53025b50efed48ff68ec13abb0a09dc95a57a177afe3037f7e573cc6,4.1,08df373653d1c2984a85eb8fa9e96079ac137b1fb89b4ae776ffba24a4d654b8,"Hampton, VA","Alexandria, VA",3.0,1977.0,2.0,Research & Development,Business Services,4.0,-1
444.0,Data Scientist,$79K-$133K (Glassdoor est.),3279c47e898ec13aa871392cc1558810a1d66d3dcf673deb8e7293c54e16f5c7,2.1,bbd0028141dccc5e2d25de1214f4726527a3f710bfcd7e4e6f9da897c147f3fa,"San Francisco, CA","Los Angeles, CA",8.0,2019.0,2.0,Telecommunications Services,Telecommunications,13.0,-1
445.0,Machine Learning Engineer/Scientist,$79K-$133K (Glassdoor est.),033de075c9aa9d2a6d896579805e192f5dbda62a6dc9b015287700df381fa7ec,4.8,893d6093754cdbae798c61ed7df8be144fc9c5b5f3ea21a06df173836d84df4f,"New York, NY","New York, NY",6.0,2000.0,2.0,Investment Banking & Asset Management,Finance,13.0,-1
446.0,Data Scientist - Intermediate,$69K-$116K (Glassdoor est.),9ca49f046804833b740f727bc31552ed2cd28428d0fc4de306d631f1e68dc5e9,4.5,1fce6152e235e2349efa72b1a36fb43435c264199fa940a0a0c98430866b9828,"Saint Louis, MO","Saint Louis, MO",4.0,1994.0,2.0,Staffing & Outsourcing,Business Services,6.0,-1
447.0,Principal Data Scientist,$69K-$116K (Glassdoor est.),e1eecbd00eec6cb68399369a72e364af05e6d518cca5efa973ed89667b4e3793,4.0,55ac3022e201f2df4536ea09cb52467261ecbeeb385683c0747638d649f8859d,"San Francisco, CA","San Rafael, CA",5.0,1982.0,3.0,Computer Hardware & Software,Information Technology,5.0,-1
448.0,Data Scientist,$69K-$116K (Glassdoor est.),c80d99869ea1091c5b8a62dd78eeee676be8deb76506616ed27ca47269c1e38d,3.3,4ace9f6f44e0d8fabd5e2bf2db1fa9ce818a5e8453b166f20c73855c35db1c9a,"Edison, NJ","Edison, NJ",2.0,-1.0,7.0,Health Care Services & Hospitals,Health Care,7.0,-1
449.0,"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",$69K-$116K (Glassdoor est.),53a8314b2f9c320c5fa755d0b83ac0dad61b794b1357fd8cefbb5a83aee0c51b,3.9,76196d350bac42c856fc5e62efbb3a2eecd92f210c94cda3a1743166210f00f6,"Cambridge, MA","Basel, Switzerland",2.0,1996.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,-1
450.0,Data Scientist,$69K-$116K (Glassdoor est.),22375ba7fef6d62e030b0e98a5cedee077a35047b4132ad07bf2834880869303,3.2,526d143069373d1e5c0601b4ab8b692059e635625069816dd52f7b4119584ffe,"Alpharetta, GA","Somerset, NJ",3.0,2007.0,2.0,Staffing & Outsourcing,Business Services,4.0,-1
451.0,Data Scientist,$69K-$116K (Glassdoor est.),326354f68a7880bdc10cacc407ac88969545ad53fe1a942f9f59a2a5c3ad818e,3.2,5c448183400c6ec9b74f6f5e68a3f1e0652f8fd3c7fb54ed822a7a4b73832165,"Boulder, CO","Ventura, CA",3.0,2009.0,3.0,Internet,Information Technology,13.0,-1
452.0,Data Scientist- Industrial Discrete Sector Industry,$69K-$116K (Glassdoor est.),8ae52f1cf1052e64d5115f9b7e4a4d92b911ce38bc89ca2c2ce89c66c4d88f4a,3.7,441b40443a3502f070ab757c70389a31f882847d1358b62f08e92abedef615ee,"Atlanta, GA","Armonk, NY",2.0,1911.0,3.0,IT Services,Information Technology,3.0,"Amazon, Accenture, Microsoft"
453.0,Data Scientist,$69K-$116K (Glassdoor est.),699f05289ba7cd96c0c6c462d8530ee51b3dd2c6fdff36927dc5704a9d155ac9,4.4,56d34c62cfefb7654194e5906340a2b901d366e3f47ae959905dd537cf673e84,"Falls Church, VA","Fairfax, VA",7.0,2007.0,2.0,Consulting,Business Services,6.0,"Booz Allen Hamilton, Deloitte, ERPi"
454.0,Data Scientist,$69K-$116K (Glassdoor est.),6bea740cc1c15fe211efa985a3bdc7ef15b7ab33884244e089be2c06c28a7a95,3.1,53f079e6af97995322fe06784c8a2badb4b0dfbb5e64eb70f87abd84c3e93c02,"Mountain View, CA","San Jose, CA",1.0,2009.0,2.0,IT Services,Information Technology,1.0,-1
455.0,Data Scientist,$69K-$116K (Glassdoor est.),adfe1351a64343f47800e997bac43883ca72f5ee2793aa14fbc7b48d5967eb47,3.3,248f2872141b2b1569f253c613f3a6c9340c283e920157fafab8e8c6e8fe6577,"Kent, OH","Kent, OH",2.0,1880.0,10.0,Timber Operations,Agriculture & Forestry,0.0,"ACRT Services, Bartlett Tree Experts"
456.0,Data Scientist,$69K-$116K (Glassdoor est.),ef35efc39769932728966d21bdc9a8a0e1af7b9f683ad259627c2194f3f1f792,3.5,6835ae31af2e3ee23a2933211e42ba8a991af105e94f5ad26139d10dade134b7,"Trumbull, CT","Trumbull, CT",6.0,2006.0,2.0,Insurance Carriers,Insurance,9.0,-1
458.0,Machine Learning Engineer,$69K-$116K (Glassdoor est.),86c88b8f39d0ed0981465ec7c6395cd763e019ef9f665c4ccdf7776883b3bae0,2.6,74ec864f2bfea96f52d8065cf365d67f2984cb59059902eb3abe10063fa2df77,"Pittsburgh, PA","Pittsburgh, PA",6.0,1984.0,1.0,Colleges & Universities,Education,13.0,-1
460.0,Data Scientist,$69K-$116K (Glassdoor est.),e6b86c157adbce6c71bcd6bbb539014da55477b29b5ca61ccc9ee0f44ae81b95,2.7,c6d644cc71df4f6e7af579f3e19dfd1ebac1213353e88fae036936e09f870edd,"New York, NY","New York, NY",3.0,1968.0,3.0,Advertising & Marketing,Business Services,4.0,-1
461.0,Data Scientist,$69K-$116K (Glassdoor est.),27117db82ee040aa200f8051d57ecd1dc8329b479891b7ee48a3c8f821542258,3.5,d03f964b3d669f72415a3cde61e5dd9012b7724124c50c50c57734079c1a8967,"Alpharetta, GA","Minneapolis, MN",6.0,2009.0,2.0,Consulting,Business Services,13.0,-1
462.0,Data Scientist,$69K-$116K (Glassdoor est.),afbff2e3bca00134d16796ed668baf45b4a32095c3b055609c5bbc4b43d84b16,3.2,8802cfe489120789700f2455effe1a36387b0044164d8e6555af63ceae9c3a72,"Philadelphia, PA","Chadds Ford, PA",1.0,-1.0,2.0,Staffing & Outsourcing,Business Services,8.0,-1
464.0,Data Scientist,$69K-$116K (Glassdoor est.),71e1532d50a3872b231b0cff7888657afe8d2088812cac4393b2f2cc8cca810e,4.2,f60f8c63c8ffdbde4147ca28a9f246d746732476b5c583b2bd956a39d4de1d60,"Foster City, CA","Edison, NJ",7.0,-1.0,2.0,IT Services,Information Technology,12.0,-1
465.0,Data Scientist,$69K-$116K (Glassdoor est.),2f916c178378f10cb59d359285aac251b0a2765d5912c0f59402f7aaee70c3ff,4.8,1f64d2e04191e117e192a5bd8b717c763214c6244cb92a22de3471b6d9bdab29,"New York, NY","North Brunswick, NJ",1.0,2011.0,2.0,IT Services,Information Technology,13.0,-1
466.0,Data Scientist,$69K-$116K (Glassdoor est.),ba9c3408228de2934dd993475ad89b4ca80ba4f2222c34ab85b09ec18b3aa457,4.2,dcc7c3981ac7c4c3b45e51baf422c046995b315d0ffcf89916df6fd3cf3e4e5c,"Frederick, MD","Chicago, IL",7.0,1989.0,2.0,Staffing & Outsourcing,Business Services,2.0,-1
467.0,Data & Machine Learning Scientist,$31K-$56K (Glassdoor est.),2c9466e0ecc351c332e50ebcb60607f12aa9f5405caf9bdcc75a54892bcc91b9,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Chicago, IL","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
468.0,Data Scientist,$31K-$56K (Glassdoor est.),e78d7e24c7c5e9294e3d7b5a53e8286edb7efa8d386cdfe03b691c44f0cd5177,4.0,6580ce6e66e8132667f1fdd20a3f3573f1349c018e1836bb1ac9b0338f7b3d17,"Santa Clara, CA","San Ramon, CA",3.0,2006.0,2.0,Enterprise Software & Network Solutions,Information Technology,9.0,"Luxoft, EPAM, Capgemini Invent"
469.0,"VP, Data Science",$31K-$56K (Glassdoor est.),0e89c7df0e2bca1219350a8ced7875ca1f729baa6c25510b7e08d7e64430305f,3.9,b1db349ce24b8e655cb96b7a063e70477cc61522ceba1bd729b0b0dc4a18e4cf,"New York, NY","New York, NY",7.0,2012.0,2.0,Research & Development,Business Services,13.0,-1
470.0,Senior Business Intelligence Analyst,$31K-$56K (Glassdoor est.),41d667bf2f98e3050f3604d0646f445b93483697fc67a047785be83ad0d47c21,3.7,be8146b196e80eceb376834d45b170da8a695766c586060f6913f2583ad398eb,"Maple Plain, MN","Maple Plain, MN",3.0,1999.0,3.0,Miscellaneous Manufacturing,Manufacturing,4.0,-1
471.0,Data Scientist,$31K-$56K (Glassdoor est.),77216b7860af201fb99a470827d116020c5e4d5a60bda89e6170f143a88eac44,3.9,f0e7ce50bdbd6370952f8762d36d28104d216b85a286ee26b09adff48958f28b,"Colorado Springs, CO","Los Angeles, CA",6.0,2004.0,2.0,Aerospace & Defense,Aerospace & Defense,9.0,-1
472.0,Data Engineer - Kafka,$31K-$56K (Glassdoor est.),cea51eb3bb058e2b5c023204069b4ded3bf1678403df8178ba375347f05936a0,3.5,d75ec10a4930f77e68485dbf4003f68631630f7bc15b70f914a82a36e3353775,"San Jose, CA","San Jose, CA",2.0,1970.0,3.0,Computer Hardware & Software,Information Technology,3.0,"Seagate Technology, Toshiba"
473.0,Data Scientist,$31K-$56K (Glassdoor est.),8441cc0a80df2b67a9cd262a621608cd6759a6a64063dbb5f6d9395d22ad1402,4.0,b5df8b697e6f99e6794e3a2a7e7cd9103bca9aadf29bef17771e721993a8d57c,United States,"Stamford, CT",1.0,2012.0,2.0,Investment Banking & Asset Management,Finance,13.0,-1
474.0,Data Scientist,$31K-$56K (Glassdoor est.),55e974989a38409c865e0347b880ac314c653db73483ce317ace0a07c662a14a,3.0,e5dc984a40a86ab0973cd857e04ed2a6bdf6a23c65700dea0875d0c9543a2d54,"Cincinnati, OH","Lincoln, NE",3.0,1887.0,2.0,Insurance Agencies & Brokerages,Insurance,5.0,-1
475.0,Data Scientist,$31K-$56K (Glassdoor est.),a9aa7e226ea61fc78a692ea823f5a8f22f6cdfb9bf7d0250594b96e09ffb5933,3.7,a8818c0a3590b1af5e26506525d4096a35c9525c916f8d6c6ad40a213846d048,"Atlanta, GA","Atlanta, GA",5.0,2000.0,3.0,Financial Transaction Processing,Finance,5.0,-1
476.0,Data Scientist,$31K-$56K (Glassdoor est.),9218457bfb3393e362feb47426bf0b8b4a93ead1cd81272ab8dbbf2fd66d4302,4.5,a93fba0629de086716a452e4299ffb13e31b04ff11ec631548107a8c66956d20,"Washington, DC","New York, NY",1.0,-1.0,2.0,-1,-1,12.0,-1
477.0,Data Scientist,$31K-$56K (Glassdoor est.),0ace02599b70fbfb726d15a435580530aa40b93e7994a594e8766db0fe468cee,2.8,359c59c195028507798c081f94220ef164cdbbd2de8dcaa8506571167f39f624,"Arlington, VA","Arlington, VA",7.0,1987.0,7.0,Social Assistance,Non-Profit,6.0,-1
478.0,Data Scientist,$31K-$56K (Glassdoor est.),447f0e484d97d73380f869b3b2a12938aaf0c58fa0ca8f957508d3cd46fdc90c,4.1,9c49fe5338cae364ca0c0d77ad735ee61fb7b78a716d5d00f1d5a69fe254f407,"Santa Clara, CA","Santa Clara, CA",4.0,-1.0,2.0,-1,-1,2.0,-1
479.0,In-Line Inspection Data Analyst,$31K-$56K (Glassdoor est.),efe40ded36f0b7cc115baacb9983b9065142d7fe117768a2d1aba9380f4fa214,2.9,472118ef4859df17ec39d66fb36f14b8d12ba95f99b01708ed44321f943543cc,"Tulsa, OK","Kent, WA",4.0,1996.0,3.0,Oil & Gas Services,"Oil, Gas, Energy & Utilities",9.0,-1
481.0,Data Scientist,$31K-$56K (Glassdoor est.),b4d48c34d54bb8d0dc97e8d2c888f08afd44676644755fedd4c36bed80a12143,3.4,d7f168be0d91f1474ad359ad691146a892209f61af35a188b823ef7ff86de79c,"Southfield, MI","Saint Paul, MN",3.0,1998.0,2.0,Construction,"Construction, Repair & Maintenance",4.0,-1
483.0,Data Scientist,$31K-$56K (Glassdoor est.),95a15e4d2633b4bf9dac465ffd05ced104ea997b451ac3d2c546514885a9c395,2.9,f4831f413644aa4e3d2b1f683e11e38a8a4a126bc3b07ca43a47d2fdd4383d9d,United States,"Reston, VA",4.0,1985.0,2.0,IT Services,Information Technology,4.0,-1
484.0,Decision Scientist,$31K-$56K (Glassdoor est.),848bd5baf8723a8fd7499d05527f73845b7625036d1cf3811e828b99fcc8f3ec,4.5,3f26da7d3d48d2061d409921529862df389edc1c1e4afe2401e0a6d11794ba32,"Laurel, MD","Laurel, MD",5.0,1942.0,7.0,Aerospace & Defense,Aerospace & Defense,0.0,"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman"
485.0,Data Scientist,$31K-$56K (Glassdoor est.),107ef95e6cae970588182aa80d6f53013ce2953254f3863919662207efb1158d,4.9,bccc1f074fef6d027047db1c7a5997e286c110de4f96f2f9097f79d32f945407,"Cambridge, MA","Cambridge, MA",1.0,2010.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
486.0,Data Scientist - TS/SCI FSP or CI Required,$31K-$56K (Glassdoor est.),c8fdc15b700a87d64a5addf6d56a410d1d5be311341ec332a7fbc7f6124e8077,5.0,c2fbe84c71acf93080c5fd5817d3af69ec7fef3764d815fcc6e00e8568f1713f,"Annapolis Junction, MD","Woodbine, MD",1.0,2011.0,2.0,IT Services,Information Technology,1.0,-1
487.0,"Data Scientist, Applied Machine Learning - Bay Area",$95K-$119K (Glassdoor est.),c65eb20003126391abcc3cfad8f39177a3bcc55c7b0f634385bb0722405b8607,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Redwood City, CA","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
488.0,Data Scientist,$95K-$119K (Glassdoor est.),871d1ff1e3867be6f1b664e31f70786df53ba58699f3cdaf062e5c200a073647,3.5,1137ddc1a25efec63328f6cfde10ea68f338bac9513c0b09d8e848dd3d1b0fff,"Washington, DC","Chevy Chase, MD",3.0,2019.0,2.0,Internet,Information Technology,13.0,Zola Registry
489.0,Data Scientist,$95K-$119K (Glassdoor est.),e1da9581dc8cbedfe7775422e2b573ab3b2f88ff62bb4a8f8efdba849e3648f4,3.5,444500c3cfb613ad0ee0953a3f8f7c44cdc705a5873012650a84839efa79aa85,"San Clemente, CA","Aliso Viejo, CA",1.0,2010.0,2.0,Health Care Services & Hospitals,Health Care,1.0,-1
490.0,Data Scientist,$95K-$119K (Glassdoor est.),8acf2b737fbb8cc92d4e6edc3cfcdea9815d1e0530b6480c6b9c8d51fa5ae971,4.0,b4875bc9acaaed65fc73c086c47b3139ee49c92fb5f48331e8565a62f387308d,"New York, NY","Plainsboro, NJ",1.0,-1.0,2.0,Accounting,Accounting & Legal,12.0,-1
491.0,Data Analyst,$95K-$119K (Glassdoor est.),eaba41964ec05a6df6576513dbd7e2d2af10a98958e47ff7b8337ba3d11acbc2,3.9,bc89890e6ecc6418c0246307814130febafb5bdc45f72feb9e19ab28f5f0d80f,"Falls Church, VA","Vienna, VA",7.0,2012.0,3.0,Consulting,Business Services,1.0,-1
493.0,Data Scientist,$95K-$119K (Glassdoor est.),c880768355acf45ae4966853697e8b5aa8c123ef1fe31c68e96fefc24857ada0,3.5,9cb0870f75ea1dc31f8424ab5794be10e24b21852f25b65de38bfb4b7729679b,"San Francisco, CA","San Francisco, CA",2.0,1969.0,3.0,"Department, Clothing, & Shoe Stores",Retail,3.0,"H&M, Inditex, Fast Retailing"
494.0,Data Scientist,$95K-$119K (Glassdoor est.),3223d2535a0067c97788750c5cb14b089c8cb024b095a0b7444f2a1ba856cc76,4.7,9d246896ddab10d47ffafc35022aa54fe547516baf772498a12d1b2e2f96a939,"Washington, DC","Fairmont, WV",1.0,-1.0,2.0,-1,-1,1.0,-1
